,agent_k_avail_ideas_flat,agent_perceived_return_avail_ideas_flat,agent_actual_return_avail_ideas_flat
403,14,0.0,0.0
737,14,7.178804230534741,1.391607224619543
1246,14,0.0,0.0
499,14,0.0,0.0
610,14,3.8109913832499953,8.187603467798809
1468,14,7.494712882684285,8.31383839229512
1082,14,0.635750079381836,80.4938897956639
329,14,64.56563062257953,0.6692850924284856
1314,14,9.802381156705009,35.43675011152904
1080,14,6.722056675199073,35.814893509951226
484,14,60.55324872205857,2.931223075135632
1312,14,3.3534144471810468,66.60894095013407
604,14,7.287248783627165,10.442495847343194
230,14,1.1326020789264812,3.437832577466687
600,14,3.8109913832499953,8.187603467798809
679,14,0.0,0.0
1079,14,30.675767378136143,38.079707797788245
681,14,50.0,0.007484622751061123
503,14,6.916532909695872,12.23388736323487
683,14,14.43281590689729,12.23388736323487
1357,14,22.09714884392976,2.2619379827071464
521,14,81.75744761936437,0.03353501304664781
482,14,4.565291858277442,4.3355735461670655
330,14,0.0,0.0
523,14,7.435699776450644,26.073465065059942
170,14,47.068776924864366,11.873496728033315
664,14,2.365341038403268,61.18556566078872
190,14,0.0,0.0
320,14,8.989069127076132,11.072031068756003
501,14,67.91786991753929,0.007484622751061123
1585,14,8.70760589072469,1.9340677382037899
240,14,0.0,0.0
1533,14,0.0,0.0
180,14,47.068776924864366,11.873496728033315
1334,14,9.802381156705009,35.43675011152904
1095,14,0.0,0.0
1332,14,0.04559895772912048,15.406435199375556
511,14,50.0,0.001670142184809518
1530,14,0.0,0.0
691,14,11.920292202211755,0.001012999098087392
1089,14,31.932011856787,66.42179822097066
624,14,0.0,0.0
1505,14,0.626087660641117,6.987881638661408
1324,14,0.0,0.0
620,14,0.0,0.0
1097,14,0.0,0.0
1347,14,0.04046000338830957,13.394467823380108
1322,14,0.0,0.0
1349,14,7.177704884455105,17.788841701123832
513,14,4.654594926988709,3.5262814725101865
614,14,7.287248783627165,10.442495847343194
497,14,0.0,0.0
693,14,3.2254708319878866,1.5771529847235919
598,14,7.573478544525713,34.51434071439108
1342,14,33.922659476108244,8.865661397482464
1302,14,3.3534144471810468,66.60894095013407
545,14,0.0,0.0
225,14,16.233679615763574,5.115221038125526
530,14,69.70592839654074,0.9951801866904324
1518,14,5.3954481540847254,20.20633698789296
536,14,12.233887363234874,0.373478758542965
161,14,5.486652448044927,39.18149473958221
210,14,16.233679615763574,5.115221038125526
1508,14,2.3430508078394308,6.297062471607834
1104,14,20.161837880248935,9.73761737460584
538,14,0.0,0.0
157,14,0.0,0.0
310,14,8.187603467798832,8.187603467798809
716,14,0.0,0.0
1498,14,5.3954481540847254,20.20633698789296
718,14,0.0,0.0
1515,14,1.1180772935903693,19.540490779603324
1296,14,16.118265414847833,2.6839607594721544
315,14,9.442519172292108,14.830252000706
1062,14,0.6224894198651909,76.15941559557648
703,14,14.43281590689729,12.23388736323487
583,14,92.41418199787566,11.920292202211755
1069,14,67.91786991753929,11.920292202211755
735,14,0.012308867375931953,14.830252000706
215,14,2.9311399223328594,82.26405712169542
1072,14,0.0,0.0
200,14,47.068776924864366,11.873496728033315
701,14,16.44393138442648,0.373478758542965
1304,14,9.802381156705009,35.43675011152904
732,14,6.745502442123463,25.833774677602783
1070,14,0.0,0.0
1514,15,2.1027447915979436,1.1181360678698362
876,15,0.0,0.0
220,15,13.394467823380108,2.964044277905165
1482,15,3.841969396292766,84.45638849268829
309,15,0.05757010639342308,7.177704884455105
385,15,5.2015441597968115,2.011967375995452
1020,15,0.0,0.0
1504,15,8.301092485967166,6.626375983516626
992,15,62.24593312018546,2.4924426647114037
1480,15,5.710606017658593,13.172472738129725
352,15,0.03252201394855492,21.867156391723025
185,15,13.394467823380108,2.964044277905165
1225,15,10.82159793915245,16.44393138442648
1481,15,6.058476632292087,13.172472738129725
395,15,0.0,0.0
897,15,0.0,0.0
213,15,14.830252000706013,0.6357500793818378
625,15,0.11199892572394399,7.858892346298735
1472,15,2.4391691103491264,17.359195647088562
353,15,14.905835113684418,20.885477119598747
887,15,0.08656533256982124,30.15618507678628
235,15,0.0,0.0
1460,15,7.956091039800506,25.45932046545194
299,15,0.05757010639342308,7.177704884455105
907,15,0.08656533256982124,30.15618507678628
367,15,0.0,0.0
228,15,14.830252000706013,0.6357500793818378
1004,15,7.562005156768636,5.867836840656539
1522,15,15.681810742782643,8.187603467798809
943,15,10.095980650391956,1.824872803347427
1007,15,37.75406687981454,1.295372753069587
1461,15,7.786921818355463,25.45932046545194
368,15,0.0,0.0
1200,15,29.233349623026694,10.121671206002599
953,15,4.737237403196448,20.944962449515252
1205,15,10.82159793915245,16.44393138442648
319,15,0.004158984381319453,0.6104862257077293
1010,15,6.152171782710036,27.117099728028215
933,15,21.161724547112637,8.31383839229512
1474,15,0.0,0.0
195,15,0.0,0.0
5,15,5.8276318204379285,18.576872487607275
605,15,50.0,0.7897083507418851
1458,15,0.0,0.0
1524,15,3.062483351049783,10.619049600863939
1210,15,6.987881638661408,0.8610783614774298
205,15,13.394467823380108,2.964044277905165
968,15,0.0,0.0
922,15,0.0,0.0
1525,15,5.2015441597968115,11.464341494749588
1215,15,4.334474200087424,1.1326020789264761
615,15,49.82270454052078,15.09720213734963
1220,15,13.900810366966809,35.0415513567837
375,15,5.2015441597968115,2.011967375995452
989,15,14.973849934787742,18.576872487607275
15,15,3.0523973462452947,3.6030225528195166
839,15,7.347179416589533,31.36287850923196
1512,15,3.988912473953987,0.18846344894271286
1470,15,0.0,0.0
783,15,79.1391472673955,6.913842034334682
711,15,13.90927451628512,1.4468558592591618
663,15,16.159984832265906,17.873370809895288
1464,15,6.4871237390650265,31.36287850923196
1578,15,9.802381156705009,34.23323010316629
829,15,0.0,0.0
1537,15,12.687626364874449,38.079707797788245
766,15,0.0,0.0
1426,15,1.1970699116418126,0.6260876606411016
768,15,0.0,0.0
420,15,5.2015441597968115,2.011967375995452
769,15,0.0,0.0
819,15,23.969901183320975,14.363935819738089
1539,15,0.0,0.0
435,15,0.0,0.0
678,15,5.78719700591519,30.75958570995153
1443,15,7.237209498908381,3.64389305469736
40,15,0.0,0.0
1502,15,20.50295376641693,1.6284518985740757
1045,15,0.0,0.0
1492,15,45.016600268752214,0.0027535691114583473
1493,15,53.56536708339716,2.7346786796182876
802,15,39.44675127794143,1.295372753069587
334,15,0.0,0.0
686,15,50.0,0.8577485413711984
706,15,4.631333714470642,70.80812087199793
798,15,20.860852732604496,1.4774031693273055
1462,15,12.881589206931121,8.128583785586402
726,15,0.0,0.0
734,15,2.0167029714176277,10.619049600863939
741,15,0.04106787033703041,3.710928026398197
1235,15,0.0,0.0
733,15,9.402584659929802,2.6339944713536276
743,15,7.964149888910466,1.8325288120763137
744,15,1.75214330051775,8.273064764451949
866,15,16.893214147210045,10.582450240879318
1240,15,0.0,0.0
1436,15,2.1476975345550375,4.073302225328193
405,15,5.2015441597968115,2.011967375995452
731,15,0.04714506777352412,4.210044021191606
1484,15,5.288081011121781,18.948809541320504
857,15,0.0,0.0
842,15,9.6969771756934,43.50308308713359
1593,15,0.0,0.0
1540,15,0.0,0.0
696,15,45.257412682243334,26.03639359562831
1471,15,0.0,0.0
787,15,67.134745348273,4.742587317756678
1030,15,6.152171782710036,27.117099728028215
754,15,2.0167029714176277,10.619049600863939
753,15,9.402584659929802,2.6339944713536276
25,15,5.8276318204379285,18.576872487607275
1451,15,0.0,0.0
721,15,3.529743819329234,41.02372778053979
1416,15,2.1476975345550375,4.073302225328193
243,15,0.0,0.0
751,15,0.04714506777352412,4.210044021191606
175,15,13.394467823380108,2.964044277905165
854,15,0.0,0.0
348,16,52.77492350545132,3.229546469845052
1591,16,0.0,0.0
1580,16,0.0,0.0
29,16,3.9514388381038046,37.506804564151075
4,16,0.665075075038446,13.063510390813788
1000,16,9.8687660112452,1.8113642426210461
991,16,67.91786991753929,1.4063627043245475
1113,16,6.712819910961631,7.076687036110924
1123,16,6.712819910961631,7.076687036110924
31,16,59.8687660112452,0.020342697805520654
1064,16,18.037452635326765,9.389993575225109
1068,16,67.91786991753929,4.742587317756678
1053,16,0.0,0.0
1103,16,0.0,0.0
1006,16,43.78234991142019,0.5220125693558397
345,16,37.75406687981454,6.008665017400762
51,16,2.1104064491400787,16.88820777442068
1015,16,19.06223173639534,18.53732514811794
1154,16,0.9506276229132249,31.36287850923196
1088,16,0.9060207967265699,30.21838885585817
1017,16,76.85247834990176,0.007484622751061123
1018,16,59.26665999540697,8.839967720705841
46,16,0.0,0.0
19,16,39.44675127794143,0.31726828424851894
1028,16,0.0,0.0
1027,16,21.670118480770938,11.912807579460692
1021,16,0.0,0.0
14,16,0.1884634489427217,1.8937089866771202
48,16,0.0,0.0
1025,16,0.0,0.0
1031,16,6.089865772072789,37.994896225522496
53,16,5.280991091364373,3.57468233163556
1133,16,0.0,0.0
1035,16,19.06223173639534,18.53732514811794
1074,16,0.0,0.0
1052,16,6.129142555779177,4.592469092082979
1050,16,0.0,0.0
39,16,0.0,0.0
24,16,0.665075075038446,13.063510390813788
1078,16,0.0,0.0
1046,16,0.0,0.0
1011,16,6.089865772072789,37.994896225522496
1576,16,13.900810366966809,39.18149473958221
1144,16,0.9506276229132249,31.36287850923196
9,16,57.094659688346624,1.098694263059318
1038,16,17.27741027929176,23.969901183320967
1084,16,5.908744645570197,27.26290618468048
1099,16,0.0,0.0
1037,16,8.242666766008567,99.4428680027367
44,16,2.958281119587447,31.74540186241378
33,16,59.8687660112452,6.496916912866407
715,16,0.0,0.0
1164,16,0.0,0.0
1500,16,7.177704884455105,7.964149888910457
688,16,8.651209922132331,1.4309254736358956
690,16,0.0,0.0
1308,16,54.15704832167999,9.231302875229803
249,16,19.06223173639534,11.144323170334838
698,16,0.0,0.0
162,16,0.0,0.0
700,16,23.10585786300049,3.0774419422651307
708,16,6.712819910961631,3.57468233163556
1429,16,2.325772596586717,7.030220986418772
1297,16,0.0,0.0
723,16,0.0,0.0
152,16,1.0651592500126816,35.24606244090212
1439,16,9.737617374605822,39.18149473958221
147,16,1.6394972036680056,69.8371554171526
1286,16,0.0,0.0
137,16,0.0,0.0
61,16,2.1104064491400787,16.88820777442068
1282,16,73.1058578630005,0.012339457598623172
449,16,0.0,0.0
1545,16,20.39722522413311,10.121671206002599
259,16,8.940560530392727,1.754329595109729
795,16,11.920292202211755,1.798620996209156
680,16,23.10585786300049,3.0774419422651307
1271,16,0.9786299621707628,5.339379924972287
675,16,0.0,0.0
672,16,0.0,0.0
548,16,0.0,0.0
540,16,0.0,0.0
1510,16,0.0,0.0
533,16,50.0,0.0006144174602214718
584,16,3.267224107141886,61.18556566078872
1520,16,7.177704884455105,7.964149888910457
525,16,11.072031068756004,2.964044277905165
599,16,0.0,0.0
1353,16,6.198347694369222,13.111677299546326
609,16,26.89414213699951,0.24726231566347742
515,16,0.0,0.0
619,16,26.89414213699951,0.24726231566347742
629,16,0.0,0.0
505,16,43.78234991142019,0.03353501304664781
637,16,11.600954487965765,35.24606244090212
1338,16,10.33964612987246,30.75958570995153
1535,16,0.0,0.0
647,16,2.0886916564930136,2.3430508078394334
1328,16,0.0,0.0
657,16,3.042595988979868,14.088289491882355
660,16,0.053607721507564765,22.255015675861834
1419,16,9.737617374605822,39.18149473958221
1318,16,54.15704832167999,9.231302875229803
167,16,0.0,0.0
127,16,50.0,0.001012999098087392
780,16,66.07563687658173,11.920292202211755
811,16,0.007258590321257419,33.56307873534078
885,16,4.028210627723738,24.776723339785246
1454,16,0.0,0.0
895,16,0.0,0.0
98,16,0.0,0.0
96,16,0.0,0.0
905,16,4.028210627723738,24.776723339785246
920,16,0.0,0.0
931,16,0.11825970930624541,37.994896225522496
370,16,0.0,0.0
83,16,12.458695975819477,22.151554819242833
941,16,0.06180509255285793,9.128682101516045
81,16,1.4538758660527895,28.349441348047765
1555,16,0.0,0.0
951,16,0.11825970930624541,37.994896225522496
1189,16,0.0,0.0
363,16,0.0,0.0
73,16,0.0,0.0
962,16,68.99744811276125,0.9315959345066686
71,16,0.0,0.0
966,16,0.0,0.0
360,16,0.0,0.0
1174,16,1.0481104374061245,39.18149473958221
977,16,25.270134297351877,19.92925679809783
355,16,11.072031068756004,2.964044277905165
63,16,5.280991091364373,3.57468233163556
985,16,26.852478349901755,8.989069127076123
1565,16,6.059102614086898,35.0415513567837
284,16,0.0,0.0
291,16,0.0,0.0
1233,16,24.185884793678312,13.118573671587901
1261,16,0.0,0.0
434,16,0.21372730261682849,24.135520006119105
821,16,0.0,0.0
1251,16,2.958281119587447,27.33954276470404
831,16,0.007258590321257419,33.56307873534078
269,16,15.639648172428045,28.36943710765711
419,16,0.21372730261682849,24.135520006119105
117,16,50.0,0.001012999098087392
846,16,0.0,0.0
276,16,88.07970779778823,5.732417589886875
1248,16,10.51827916650645,27.102495936371962
860,16,0.6569456348298419,5.802257755498004
867,16,62.24593312018546,0.07096703991005882
877,16,30.168248877690196,0.4510455294457809
870,16,0.0,0.0
1365,17,16.893214147210045,8.187603467798809
1405,17,0.0,0.0
1573,17,3.9263302024406754,20.944962449515252
1274,17,0.3207139588744745,18.207393083039435
1375,17,3.8297037563962633,1.0098985833437324
1124,17,3.6030225528195348,3.7296759363815686
1256,17,42.90534031165337,3.229546469845052
1134,17,0.0,0.0
1400,17,0.0,0.0
1385,17,21.86715639172303,14.50986364622269
1266,17,0.0,0.0
1390,17,3.756305019552031,21.867156391723025
1311,17,10.121671206002613,12.506982812166385
1407,17,0.0,0.0
1254,17,0.3207139588744745,18.207393083039435
1321,17,0.0,0.0
1491,17,7.562005156768636,5.608507996366338
1588,17,0.0,0.0
1128,17,47.811872906386945,28.495450607250117
1553,17,59.8687660112452,2.069111227008788
1346,17,5.9116271848110085,2.444850326754117
1138,17,9.8687660112452,0.693821668502248
1289,17,0.0,0.0
1563,17,0.0,0.0
1301,17,10.121671206002613,12.506982812166385
1264,17,0.0,0.0
1291,17,0.0,0.0
1331,17,10.121671206002613,12.506982812166385
1276,17,10.987719984933175,37.994896225522496
1392,17,7.315349554281925,3.06340364198446
0,17,9.402584659929802,10.582450240879318
596,17,0.0,0.0
474,17,6.129142555779177,52.245005130395995
644,17,0.0,0.0
464,17,0.0,0.0
454,17,6.129142555779177,52.245005130395995
446,17,2.3349648187387384,9.128682101516045
431,17,45.1198996931508,30.186294771922768
416,17,41.742979353768526,0.8162571153159897
371,17,0.0,0.0
356,17,4.141298435503238,29.323507951580297
649,17,0.0,0.0
343,17,0.0,0.0
814,17,5.657570291705638,35.8357398350786
328,17,18.242552380635637,2.11791104550677
654,17,2.703728781249004,23.10585786300049
283,17,0.0,0.0
659,17,13.839577701825068,17.788841701123832
869,17,37.75406687981454,0.24726231566347742
662,17,3.9585648119228933,23.333072502147246
258,17,0.4294091706308456,0.9898302721301975
248,17,1.0651592500126816,12.055574168850875
244,17,0.0,0.0
481,17,50.0,2.6596993576865855
489,17,0.0,0.0
824,17,0.0,0.0
496,17,0.0,0.0
602,17,7.46529407936195,0.2568955459159136
879,17,0.0,0.0
1118,17,50.0,1.798620996209156
612,17,7.46529407936195,0.2568955459159136
617,17,46.43463291660284,0.04305570813246149
586,17,0.0,0.0
581,17,12.232135065150961,8.170682628277357
571,17,2.5242093035460322,29.139147267395504
622,17,0.0,0.0
849,17,0.0,0.0
237,17,0.0,0.0
561,17,7.177704884455105,14.848837216769017
910,17,10.268534210372337,16.61573964527433
551,17,10.121671206002613,31.36287850923196
834,17,5.657570291705638,35.8357398350786
541,17,0.0,0.0
634,17,2.703728781249004,23.10585786300049
526,17,3.964611760523251,29.323507951580297
925,17,0.0,0.0
516,17,0.0,0.0
639,17,17.457565446325496,12.259325038529253
506,17,50.0,0.5220125693558397
627,17,0.0,0.0
233,17,0.0,0.0
268,17,1.09594069394785,30.691782059663776
222,17,15.54888007486075,1.6458985704119609
685,17,3.8607592348191333,0.45112064579071676
694,17,0.0,0.0
229,17,33.92436312341828,4.043956481800324
102,17,0.0,0.0
704,17,4.458386684142068,3.6030225528195166
705,17,3.8607592348191333,0.45112064579071676
87,17,20.944962449515224,10.513929497887208
77,17,0.0,0.0
719,17,0.0,0.0
684,17,4.458386684142068,3.6030225528195166
67,17,36.09072548371488,0.15011822567369917
57,17,36.09072548371488,0.15011822567369917
47,17,0.0,0.0
35,17,0.0,0.0
1092,17,66.07563687658173,2.6596993576865855
32,17,39.44675127794143,0.001670142184809518
20,17,9.402584659929802,10.582450240879318
1107,17,0.0,0.0
10,17,0.0,0.0
1114,17,3.6030225528195348,3.7296759363815686
720,17,0.0,0.0
677,17,0.0,0.0
695,17,0.0,0.0
607,17,46.43463291660284,0.04305570813246149
993,17,13.172472738129725,2.943966321547522
197,17,0.0,0.0
187,17,50.0,1.5267153880374444
1002,17,37.75406687981454,1.098694263059318
987,17,47.502081252105995,2.11791104550677
203,17,7.808337712512969,8.796054785768185
669,17,0.0,0.0
177,17,50.0,1.5267153880374444
183,17,7.808337712512969,8.796054785768185
207,17,15.54888007486075,1.6458985704119609
1008,17,3.3659105059564154,0.38950609740389175
214,17,33.92436312341828,4.043956481800324
173,17,7.808337712512969,8.796054785768185
218,17,7.808337712512969,8.796054785768185
674,17,0.0,0.0
193,17,0.0,0.0
658,18,5.165623088248861,23.10585786300049
667,18,0.0,0.0
1348,18,1.7543295951097382,9.8687660112452
608,18,30.294071603459273,1.5267153880374444
618,18,30.294071603459273,1.5267153880374444
1323,18,0.0,0.0
722,18,0.0,0.0
1333,18,4.379005867359642,30.21838885585817
652,18,0.7814259788108013,50.3256409179737
1298,18,0.0,0.0
1313,18,4.379005867359642,30.21838885585817
714,18,18.242552380635637,2.4924426647114037
1341,18,56.21765008857981,0.6692850924284856
707,18,8.257020646231473,0.31929004929761373
638,18,14.360852695121318,8.4526889001619
1303,18,4.379005867359642,30.21838885585817
697,18,0.0,0.0
648,18,0.0,0.0
687,18,15.886910488091516,0.9315959345066686
642,18,0.0,0.0
673,18,0.0,0.0
628,18,0.0,0.0
632,18,0.7814259788108013,50.3256409179737
494,18,0.0,0.0
593,18,4.139928211355226e-06,43.08615796566533
252,18,50.0,0.40701377158961277
1529,18,5.971112514727494,0.2047442851073208
168,18,0.0,0.0
155,18,0.0,0.0
153,18,20.39722522413311,8.4526889001619
140,18,0.37347875854296664,8.187603467798809
1544,18,0.0,0.0
130,18,0.0,0.0
1546,18,9.260592844525172,25.45932046545194
120,18,0.699926733149836,0.4991159947934056
110,18,0.699926733149836,0.4991159947934056
108,18,7.494712882684285,8.31383839229512
103,18,0.0,0.0
1556,18,0.0,0.0
93,18,74.17162961724001,2.4273698234965413
88,18,6.34752505599443,17.83553860904602
78,18,0.0,0.0
1566,18,9.260592844525172,25.45932046545194
68,18,2.3556418925441247,0.021742850645712145
58,18,2.3556418925441247,0.021742850645712145
1581,18,0.0,0.0
262,18,0.0,0.0
272,18,20.471392886321738,16.836189676311086
287,18,0.0,0.0
304,18,3.120937337375623,0.8311488881614439
591,18,0.0,0.0
578,18,4.139937559433093e-06,49.330714907571526
576,18,16.615739645274342,9.622555211209193
568,18,4.742587313981527,74.4859712659713
566,18,41.742979353768526,0.31726828424851894
558,18,95.25741268224334,5.732417589886875
556,18,58.257020646231474,0.8577485413711984
549,18,0.0,0.0
542,18,0.0,0.0
534,18,33.92436312341828,4.043956481800324
1356,18,26.89414213699951,0.19267346633274757
527,18,50.0,1.5267153880374444
507,18,40.733340004593025,0.9315959345066686
729,18,0.0,0.0
479,18,0.05252429458089125,13.063510390813788
469,18,0.0,0.0
459,18,50.0,4.742587317756678
361,18,0.0,0.0
346,18,11.207345074909403,19.511514499178904
339,18,0.0,0.0
324,18,4.9129959030617005,3.7296759363815686
314,18,3.120937337375623,0.8311488881614439
517,18,0.0,0.0
1292,18,0.0,0.0
1122,18,0.8123386980045222,2.8432306843676765
878,18,0.0,0.0
1158,18,4.367537383149278,0.6999267331498379
1267,18,0.0,0.0
1047,18,0.0,0.0
1041,18,18.037452635326765,13.467400342665073
1193,18,0.0,0.0
847,18,0.0,0.0
1148,18,4.367537383149278,0.6999267331498379
1032,18,7.046942767385678,8.989069127076123
812,18,8.26103002382611,1.7862815386105326
1022,18,0.0,0.0
832,18,0.44883507879157625,4.112042872872479e-06
1012,18,12.394097908981895,1.391607224619543
1257,18,17.527426564774228,1.8907232194129486
954,18,0.23492285806483437,35.8357398350786
956,18,1.7075158767690946,23.10585786300049
822,18,0.0,0.0
960,18,57.094659688346624,0.046795672563293526
801,18,0.0,0.0
868,18,32.0821300824607,1.798620996209156
1056,18,0.0,0.0
969,18,0.0,0.0
1168,18,0.0,0.0
762,18,2.8432306843676813,0.2568955459159136
975,18,0.0,0.0
944,18,0.0,0.0
936,18,1.7075158767690946,23.10585786300049
777,18,0.0,0.0
1283,18,54.98339973124779,7.585818002124355
1132,18,0.0,0.0
786,18,58.257020646231474,0.020342697805520654
971,18,0.0,0.0
1112,18,0.8123386980045222,2.8432306843676765
934,18,0.23492285806483437,35.8357398350786
1277,18,17.527426564774228,1.8907232194129486
1178,18,6.3793557777748315,1.1990427279432436
946,18,0.0,0.0
1483,19,1.376131817571169,0.2622713208388728
231,19,0.0,0.0
325,19,45.016600268752214,0.48047528871595185
1473,19,0.0,0.0
1489,19,0.262310842078195,5.671936797353839
1180,19,32.0821300824607,0.9951801866904324
567,19,5.423375289345367,5.423375289345348
577,19,10.121671206002613,27.427446210551874
1479,19,0.0,0.0
1222,19,3.9337965936777186,22.547183592549754
1499,19,0.262310842078195,7.030220986418772
1177,19,9.8687660112452,0.4294091706308324
557,19,10.121671206002613,27.427446210551874
546,19,0.0,0.0
340,19,0.0,0.0
485,19,0.0,0.0
470,19,3.5656938377307656,16.640969904495794
1433,19,0.8913742866780039,9.8687660112452
460,19,0.0,0.0
1413,19,0.8913742866780039,9.8687660112452
450,19,3.5656938377307656,16.640969904495794
1195,19,0.0,0.0
441,19,0.0,0.0
1448,19,0.0,0.0
1212,19,0.0,0.0
531,19,40.1312339887548,0.8162571153159897
426,19,1.6577792625762866,1.9452432902432413
411,19,1.6577792625762866,1.9452432902432413
401,19,0.0,0.0
391,19,1.6577792625762866,1.9452432902432413
1509,19,0.0,0.0
381,19,1.6577792625762866,1.9452432902432413
1192,19,0.0,0.0
1463,19,4.786519519080912,2.524209303546019
1469,19,0.6843336188432025,24.135520006119105
592,19,0.0,0.0
750,19,1.863873494281798,1.641889710486577
1157,19,4.885366279997417,0.18846344894271286
1534,19,0.0,0.0
171,19,37.75406687981454,0.001670142184809518
1019,19,54.98339973124779,6.754669113962911
1029,19,0.0,0.0
809,19,0.0,0.0
808,19,0.0,0.0
1147,19,4.885366279997417,0.18846344894271286
1039,19,8.452688900161897,10.442495847343194
1054,19,0.0,0.0
1066,19,41.742979353768526,0.31726828424851894
181,19,37.75406687981454,0.001670142184809518
1076,19,0.0,0.0
1086,19,6.34752505599443,3.710928026398201
793,19,64.56563062257953,0.8162571153159897
36,19,0.0,0.0
1101,19,0.0,0.0
21,19,1.7763568394002505e-13,3.0774419422651245
11,19,0.0,0.0
1,19,4.85456119747596e-10,13.839577701825068
765,19,0.0,0.0
730,19,1.863873494281798,1.641889710486577
740,19,0.0,0.0
794,19,67.91786991753929,2.4924426647114037
1003,19,0.0,0.0
1202,19,14.830252000706013,4.602302313076215
1237,19,0.0,0.0
1167,19,0.0,0.0
1519,19,0.262310842078195,7.030220986418772
201,19,4.946332933271902,0.057570106393416726
864,19,2.6606328661618273,1.7909060909793189
1423,19,0.0,0.0
216,19,4.946332933271902,0.057570106393416726
988,19,7.218901801044597,5.9116271848109925
191,19,0.0,0.0
982,19,50.0,0.48047528871595185
997,19,0.0,0.0
874,19,0.0,0.0
978,20,0.0,0.0
1199,20,0.0,0.0
223,20,1.7909060909793273,0.9898302721301975
1590,20,0.0,0.0
236,20,0.0,0.0
1430,20,1.2101867008507128e-05,0.02580858568478339
1201,20,3.336224613432104,13.172472738129725
208,20,1.7909060909793273,0.9898302721301975
238,20,0.0,0.0
186,20,2.325772596586717,5.187987945461192
1575,20,6.745502442123463,21.24926288737168
188,20,2.527355079299365,0.38950609740389175
206,20,1.1293260086990164,5.187987945461192
198,20,0.0,0.0
1181,20,11.920292202211755,0.8162571153159897
196,20,0.0,0.0
964,20,26.89414213699951,7.100001915079908
176,20,2.325772596586717,5.187987945461192
963,20,50.0,3.229546469845052
221,20,1.1293260086990164,5.187987945461192
178,20,2.527355079299365,0.38950609740389175
1184,20,37.75406687981454,0.31726828424851894
1445,20,0.0,0.0
979,20,0.0,0.0
1196,20,0.0,0.0
796,20,0.0,0.0
572,20,2.6966479336457794,50.3256409179737
554,20,6.916532909695872,7.287248783627165
903,20,1.1293359037806816,18.99744811276125
918,20,0.0,0.0
574,20,0.05073807682212106,18.948809541320504
921,20,0.0,0.0
1221,20,3.336224613432104,13.172472738129725
806,20,0.0,0.0
1406,20,0.0,0.0
1211,20,0.0,0.0
1391,20,10.65673437851129,7.964149888910457
791,20,50.0,1.098694263059318
1410,20,0.00024306909716109715,0.5032482431395646
896,20,0.0,0.0
580,20,0.5421834661203384,16.640969904495794
781,20,35.43436937742045,2.931223075135632
1236,20,0.0,0.0
597,20,0.0,0.0
883,20,1.1293359037806816,18.99744811276125
1420,20,0.0,0.0
595,20,0.0,0.0
582,20,37.75406687981454,2.1881270936130477
886,20,9.69285884342337,1.8231575722829185
552,20,2.6966479336457794,50.3256409179737
589,20,0.0,0.0
587,20,0.0,0.0
564,20,2.8432306843676813,1.0889010892579474
893,20,0.0,0.0
906,20,9.69285884342337,1.8231575722829185
562,20,0.6887392955074012,6.32226017842388
1085,21,0.0037811149838362645,0.8670250617024866
1075,21,0.0,0.0
1001,21,0.0,0.0
289,21,0.0,0.0
1065,21,32.0821300824607,0.008841917001893842
274,21,10.987719984933175,31.36287850923196
1224,21,5.948683471405869,14.848837216769017
1270,21,2.512923632114439,7.964149888910457
1376,21,0.0,0.0
264,21,0.0,0.0
1564,21,0.0,0.0
254,21,39.44675127794143,3.444519566621117
1058,21,0.0,0.0
1043,21,52.497918747894005,2.11791104550677
1366,21,3.8297037563962633,0.15975145592613532
486,21,0.0,0.0
1554,21,0.5421834661203384,30.163803037724758
1485,21,0.0,0.0
1574,21,0.5421834661203384,30.163803037724758
986,21,23.74580283439025,0.001012999098087392
1475,21,0.0,0.0
472,21,1.227159570100178,13.23709185175529
471,21,0.004004813390823259,7.177704884455105
487,21,0.0,0.0
1260,21,0.0,0.0
7,21,2.979273124778492,0.11499879776622696
1285,21,0.0,0.0
1204,21,5.948683471405869,14.848837216769017
462,21,0.0,0.0
461,21,0.0,0.0
1589,21,0.0,0.0
927,21,0.0,0.0
452,21,1.227159570100178,13.23709185175529
451,21,4.004474248154999,1.1293359037806703
1250,21,2.512923632114439,7.964149888910457
532,21,26.89414213699951,0.11695102650555148
17,21,0.0,0.0
1214,21,0.0,0.0
1386,21,10.85992474281503,0.8514319473958405
1239,21,0.0,0.0
42,21,0.0,0.0
1465,21,3.6030225528195348,1.1326020789264761
1100,21,0.0,0.0
912,21,16.88820777442068,0.737077611896062
1401,21,0.0,0.0
27,21,2.979273124778492,0.11499879776622696
357,21,30.294071603459273,0.9315959345066686
547,21,0.0,0.0
372,21,0.0,0.0
656,22,2.983449657534276,0.6334860841330704
820,22,0.0,0.0
852,22,0.0,0.0
636,22,2.983449657534276,0.6334860841330704
845,22,0.0,0.0
837,22,0.513296491485471,6.32226017842388
810,22,1.2980677511355565,0.4991159947934056
830,22,0.5032482431395646,1.0098985833437324
1336,22,4.792359172154281,1.1293359037806703
817,22,45.84295167832001,0.0003726639284186561
646,22,0.0,0.0
165,22,0.0,0.0
827,22,0.0,0.0
1326,22,0.0,0.0
671,22,0.0,0.0
939,22,8.651589756363876,2.3430508078394334
1105,22,0.0,0.0
949,22,0.0,0.0
